DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LOUGA,SAKAL,BARALE,1,343,CLASSE CM1
LOUGA,SAKAL,BARALE,2,342,ECOLE SALLE DE CLASSE
LOUGA,SAKAL,GADE NDEMBA OUOLOF,1,333,CE 1
LOUGA,SAKAL,KADIAR PEULH,1,189,CLASSE CE1
LOUGA,SAKAL,KEUR IBRA NIANG,1,445,CLASSE CE1
LOUGA,SAKAL,KEUR MANDIAYE BAKARY,1,463,CLASSE CE2
LOUGA,SAKAL,KEUR MEISSA GAYE,1,318,CLASSE CM1
LOUGA,SAKAL,KEUR MEISSA GAYE,2,318,CE2 ECOLE ELEMENTAIRE
LOUGA,SAKAL,KEUR PATHE SANTHIE,1,343,ABRI PROVISOIRE
LOUGA,SAKAL,KEUR SAMPENDEL,1,563,ABRI PROVISOIRE
LOUGA,SAKAL,MASSAR 2,1,571,CLASSE CM1
LOUGA,SAKAL,MBANDE PEULH,1,365,CLASSE CP
LOUGA,SAKAL,MBEKHAL PEULH,1,200,ABRI PROVISOIRE
LOUGA,SAKAL,NDABE TALL,1,322,CLASSE CE 2
LOUGA,SAKAL,NDAVASS DIAGNE,1,540,CLASSE CM1
LOUGA,SAKAL,NDIAMATHIE FALL,1,382,ABRI PROVISOIRE
LOUGA,SAKAL,NDIEYE SATOURE,1,347,ABRI PROVISOIRE
LOUGA,SAKAL,NDIOBENE MBATAR,1,588,ABRI PROVISOIRE
LOUGA,SAKAL,NGADJI SAR,1,579,CLASSE CE1
LOUGA,SAKAL,NGADJI SAR,2,45,CLASSE CP1
LOUGA,SAKAL,NGUICK FALL,1,351,CLASSE CM2
LOUGA,SAKAL,NGUICK FALL,2,352,CLASSE CP2
LOUGA,SAKAL,PENEDJI,1,325,ABRI PROVISOIRE
LOUGA,SAKAL,RIMBAKH SYLL,1,300,CLASSE CP
LOUGA,SAKAL,ROYE DIEYE,1,540,CLASSE CM1
LOUGA,SAKAL,SAKAL,1,482,CLASSE CM1
LOUGA,SAKAL,SAKAL,2,481,CLASSE CP
LOUGA,SAKAL,SAKAL,3,483,CLASSE CE2
LOUGA,SAKAL,SAKAL,4,483,CLASSE CM 2
LOUGA,SAKAL,SAMBA NGARA,1,204,ABRI PROVISOIRE
LOUGA,SAKAL,SANTHIOU MERINA,1,453,ABRI PROVISOIRE
LOUGA,SAKAL,THIALLA KEBE,1,324,ABRI PROVISOIRE
LOUGA,SAKAL,VINDOU,1,392,ABRI PROVISOIRE
LOUGA,SAKAL,YAMANE SECK,1,378,ABRI PROVISOIRE
