DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,POPENGUINE,NDAYANE,01,590,CLASSE CM1 A
MBOUR,POPENGUINE,NDAYANE,02,585,CLASSE CM1 B
MBOUR,POPENGUINE,NDAYANE,03,588,ECOLE ELEMENTAIRE SALLE 3
MBOUR,POPENGUINE,NDAYANE,04,588,CLASSE CM2 A
MBOUR,POPENGUINE,NDAYANE,05,564,SALLE DE CLASSE
MBOUR,POPENGUINE,NDAYANE,06,582,SALLE DE CLASSE
MBOUR,POPENGUINE,NDAYANE,07,539,ECOLE ELEMENTAIRE SALLE 7
MBOUR,POPENGUINE,NDAYANE,08,196,ECOLE ELEMENTAIRE SALLE 8
MBOUR,POPENGUINE,POPENGUINE,01,536,CLASSE CM2
MBOUR,POPENGUINE,POPENGUINE,02,535,CLASSE CE1 A
MBOUR,POPENGUINE,POPENGUINE,03,537,CLASSE CM2
MBOUR,POPENGUINE,POPENGUINE,04,536,SALLE DE CLASSE
MBOUR,POPENGUINE,POPENGUINE SERERE,01,511,CLASSE CE1
MBOUR,POPENGUINE,POPENGUINE SERERE,02,256,SALLE DE CLASSE
