DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,NGUENIENE,AGA BABOU,1,460.0,CLASSE CM2
MBOUR,NGUENIENE,AGA BIRAM,1,326.0,CLASSE CM1
MBOUR,NGUENIENE,AGA NDIMACK,1,472.0,CLASSE CE1
MBOUR,NGUENIENE,BAGANA OUOLOF,1,128.0,ABRI PROVISOIRE
MBOUR,NGUENIENE,BAGANE SERERE,1,281.0,ABRI PROVISOIRE
MBOUR,NGUENIENE,BALLABOUGOU,1,464.0,CLASSE CM1
MBOUR,NGUENIENE,DIOLOFIRA,1,537.0,CLASSE CM 2
MBOUR,NGUENIENE,FADIAL,1,534.0,CLASSE CM2
MBOUR,NGUENIENE,FADIAL,2,530.0,CLASSE CM1
MBOUR,NGUENIENE,FOUA,1,317.0,CLASSE CM1
MBOUR,NGUENIENE,FOUA,2,317.0,CLASSE C I
MBOUR,NGUENIENE,FOUA 2,1,453.0,CLASSE CM1
MBOUR,NGUENIENE,LEONA,1,366.0,CLASSE CE1
MBOUR,NGUENIENE,MBODIENE,1,554.0,CLASSE CE1
MBOUR,NGUENIENE,MBODIENE,2,554.0,CLASSE CE2
MBOUR,NGUENIENE,MBODIENE,3,553.0,CLASSE CM1
MBOUR,NGUENIENE,NDIAMANE,1,348.0,CLASSE CM2
MBOUR,NGUENIENE,NDIAMANE,2,347.0,CLASSE CI
MBOUR,NGUENIENE,NDIANDA,1,583.0,CLASSE CPA
MBOUR,NGUENIENE,NDIANDA,2,574.0,CLASSE C E 1
MBOUR,NGUENIENE,NDIANDA,3,580.0,CLASSE CPB
MBOUR,NGUENIENE,NDIANDA,4,157.0,SALLE DE CLASSE
MBOUR,NGUENIENE,NDIAROGNE,1,300.0,CLASSE CE1
MBOUR,NGUENIENE,NDIAROGNE SERERE,1,243.0,ABRI PROVISOIRE
MBOUR,NGUENIENE,NDOFANE,1,433.0,CLASSE CE1
MBOUR,NGUENIENE,NDOFANE,2,431.0,CLASSE CE2
MBOUR,NGUENIENE,NGUENIENE,1,563.0,CLASSE CM1A
MBOUR,NGUENIENE,NGUENIENE,2,555.0,CLASSE CE2B
MBOUR,NGUENIENE,NGUENIENE,3,565.0,CLASSE CE2A
MBOUR,NGUENIENE,NGUENIENE,4,560.0,CLASSE CPB
MBOUR,NGUENIENE,NGUENIENE,5,566.0,CLASSE CE1B
MBOUR,NGUENIENE,NGUENIENE,6,568.0,CLASSE CE1A
MBOUR,NGUENIENE,NGUENIENE,7,564.0,CLASSE CPA
MBOUR,NGUENIENE,NGUENIENE,8,540.0,ABRI PROVISOIRE
MBOUR,NGUENIENE,NGUENIENE PEULH,1,254.0,ABRI PROVISOIRE
