DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
GOUDOMP,YARANG BALANTE,BAMBATO,01,248,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,BILASSAR BALANTE,01,377,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,FARADIANTO MANDINGUE,01,433,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,FASSADA,01,345,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,FASSANE,01,377,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,KANICO,01,229,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,KOUGNE MANDINGUE,01,331,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,LIMANE,01,406,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,SANOU SENEGAL,01,341,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,SATHIOUM,01,376,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,SINA,01,337,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,SINDIMA MANDINGUE,01,547,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,THIANAFF,01,310,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,YARANG BALANTE,YARANG BALANTE,01,546,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,YARANG BALANTE,02,547,ECOLE  ELEMENTAIRE SALLE 2
