DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
OUSSOUYE,OUKOUT,BOUKITINGHO,1,541.0,CLASSE CM2 ECOLE BOUKITINGHO
OUSSOUYE,OUKOUT,CAROUNATE,1,411.0,ECOLE SALLE DE CLASSE CM1
OUSSOUYE,OUKOUT,DIAKENE DIOLA,1,388.0,ECOLE DIAKENE CLASSE CE2
OUSSOUYE,OUKOUT,DIAKENE OUOLOF,1,414.0,ECOLE DIAKENE OUOLOF CLASSE CI
OUSSOUYE,OUKOUT,DIANTENE,1,234.0,ECOLE DIANTENE CLASSE CE1
OUSSOUYE,OUKOUT,DJIVENTE,1,522.0,ECOLE DJIVENTE CLASSE CM2
OUSSOUYE,OUKOUT,EDIOUNGOU,1,581.0,ECOLE EDIOUNGOU CLASSE CM1
OUSSOUYE,OUKOUT,ELOUBALINE,1,160.0,ECOLE ELOUBALINE CLASSE CE2
OUSSOUYE,OUKOUT,EMAYE,1,409.0,ECOLE EMAYE CLASSE CE2
OUSSOUYE,OUKOUT,KAHINDA,1,203.0,CASE DES TOUT-PETITS KAHINDA
OUSSOUYE,OUKOUT,NIAMBALANG,1,367.0,ECOLE NIAMBALANG CLASSE CE2
OUSSOUYE,OUKOUT,OUKOUT MADIOP,1,379.0,ECOLE OUKOUT MADIOP CLASSE CM1
OUSSOUYE,OUKOUT,OUKOUT MADIOP,2,377.0,SALLE DE CLASSE
OUSSOUYE,OUKOUT,SENGHALENE,1,285.0,ECOLE SENGHALENE CLASSE CE1
OUSSOUYE,OUKOUT,SIGANAR,1,486.0,ECOLE SIGANAR CLASSE CE2
OUSSOUYE,OUKOUT,SIGANAR,2,487.0,ECOLE SIGANAR CLASSE CP
