DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
ZIGUINCHOR,ADEANE,BAGHAGHA,1,513.0,CLASSE CP1
ZIGUINCHOR,ADEANE,BAGHAGHA,2,513.0,CLASSE CE1
ZIGUINCHOR,ADEANE,BAGHAGHA,3,511.0,CLASSE CM1
ZIGUINCHOR,ADEANE,DIAGNON,1,372.0,SALLE DE CLASSE
ZIGUINCHOR,ADEANE,DIAGNON,2,370.0,SALLE DE CLASSE
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE D ADEANE,1,574.0,CLASSE C I
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE D ADEANE,2,574.0,CLASSE CE1
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE D ADEANE,3,576.0,CLASSE CE2
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE D ADEANE,4,575.0,CLASSE CM1
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE D ADEANE,5,573.0,SALLE DE CLASSE
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE DE AGNACK PETIT,1,467.0,CLASSE CP1
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE DE AGNACK PETIT,2,466.0,CLASSE CM1
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE DE AGNACK PETIT,3,467.0,CLASSE CE2
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE DE GONOUM,1,289.0,SALLE DE CLASSE
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE DE SINDONE,1,413.0,CLASSE CE1
ZIGUINCHOR,ADEANE,ECOLE ELEMENTAIRE DE SINDONE,2,413.0,CLASSE CE2
ZIGUINCHOR,ADEANE,KOUNDIOUNDOU,1,275.0,SALLE DE CLASSE
ZIGUINCHOR,ADEANE,TAMBACOUMBA,1,362.0,CLASSE CE1
ZIGUINCHOR,ADEANE,TAMBACOUMBA,2,362.0,SALLE DE CLASSE
