DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
TAMBACOUNDA,NDOGA BABACAR,BAMBACO,1,182.0,CLASSE CI
TAMBACOUNDA,NDOGA BABACAR,DANE NIACKO,1,79.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,DIRME PEULH,1,118.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,DOUTABASSI,1,207.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,KANAPEKOTO,1,148.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,KEREWANE,1,110.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,KOUKOUCOLON MANDINGUE,1,149.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,MADINA DIAKA OULI,1,236.0,CLASSE CI
TAMBACOUNDA,NDOGA BABACAR,MARCOUNDA,1,289.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,MEDINA THIOYENE,1,84.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,NDEMOU GAYO,1,345.0,CLASSE CI
TAMBACOUNDA,NDOGA BABACAR,NDOGA BABACAR,1,519.0,CLASSE CM2
TAMBACOUNDA,NDOGA BABACAR,NDOGA BABACAR,2,153.0,CLASSE CM1
TAMBACOUNDA,NDOGA BABACAR,NDOGA BEULEUP,1,228.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,NDOGA SAMBA,1,350.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,NGOLOL MANDINGUE,1,140.0,CLASSE CI
TAMBACOUNDA,NDOGA BABACAR,SAMBA KHOREDIA OUOLOF,1,254.0,CLASSE CI
TAMBACOUNDA,NDOGA BABACAR,SARE BAMOL,1,157.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,SARE DOUNDOU,1,297.0,CLASSE CI
TAMBACOUNDA,NDOGA BABACAR,SARE THILAL,1,158.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,SEORO,1,300.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,SEOROCOTO PEULH,1,90.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,SINE OULI,1,196.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,SINTHIOU ALADJI MODI BA,1,192.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,SINTHIOU DIAMERI,1,104.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,SINTHIOU KOLINKAN 2,1,325.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,SINTHIOU NDIOBO SANE,1,87.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,SINTHIOU SOUFFA,1,99.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,SINTHIOU THIDI 1,1,162.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,SOUARECOUNDA,1,453.0,CLASSE CP
TAMBACOUNDA,NDOGA BABACAR,SOUTOUBA PEULH,1,101.0,ABRI PROVISOIRE
TAMBACOUNDA,NDOGA BABACAR,VELINGARA DJOUTE,1,166.0,ABRI PROVISOIRE
