DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MEDINA YORO FOULAH,KEREWANE,ARAFAT ELHADJI OMAR,1,125,CLASSE CM1
MEDINA YORO FOULAH,KEREWANE,BOUNDOU SAMBOU,1,237,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,DIABA SENEGAL,1,163,CLASSE CE2
MEDINA YORO FOULAH,KEREWANE,DIAKHALY,1,408,CLASSE CM1
MEDINA YORO FOULAH,KEREWANE,DIYABOUGOU,1,202,CLASSE CE2
MEDINA YORO FOULAH,KEREWANE,GNIPPI,1,168,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,HAMDALLAYE SAMBA MBAYE,1,302,CLASSE CM2
MEDINA YORO FOULAH,KEREWANE,KELIMANE,1,571,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,KELIMANE,2,38,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,KEREWANE,1,497,CLASSE CM2
MEDINA YORO FOULAH,KEREWANE,KEREWANE,2,498,CM 1 ECOLE ELEMENTAIRE
MEDINA YORO FOULAH,KEREWANE,KOYEL NIORO,1,348,CLASSE CM1
MEDINA YORO FOULAH,KEREWANE,MEDINA MBAYENE,1,398,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,MISSIRA DIAKALY,1,546,CLASSE CM1
MEDINA YORO FOULAH,KEREWANE,MISSIRA DIAKALY,2,117,CLASSE CE1
MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,1,415,CLASSE CM1
MEDINA YORO FOULAH,KEREWANE,NGOUDOUROU,1,463,CLASSE CM2
MEDINA YORO FOULAH,KEREWANE,NIORO KATIM,1,284,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,SAME NGUEYENE,1,231,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,SARE DELLO,1,253,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,SARE YORO BOUKA,1,203,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,SARE YORO BOUYA,1,275,CLASSE CM2
MEDINA YORO FOULAH,KEREWANE,SINTHIANG LATHIRY,1,576,ABRI PROVISOIRE
MEDINA YORO FOULAH,KEREWANE,SINTHIOU DJIDE,1,207,CLASSE CE2
MEDINA YORO FOULAH,KEREWANE,SOUROUYEL,1,440,ABRI PROVISOIRE
