DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MATAM,NGUIDJILONE,ALI OURI,1,441.0,CLASSE CM 2
MATAM,NGUIDJILONE,ALI OURI,2,440.0,CLASSE CM 1
MATAM,NGUIDJILONE,ALI OURI,3,442.0,CLASSE CE 2
MATAM,NGUIDJILONE,ECOLE FRANCO ARABE,1,438.0,SALLE DE CLASSE
MATAM,NGUIDJILONE,ECOLE FRANCO ARABE,2,439.0,SALLE DE CLASSE
MATAM,NGUIDJILONE,ECOLE FRANCO ARABE,3,439.0,SALLE DE CLASSE
MATAM,NGUIDJILONE,KEDELE,1,503.0,ECOLE KEDELE/ CLASSE CM2
MATAM,NGUIDJILONE,KEDELE,2,326.0,ECOLE KEDELE/ CLASSE CE2
MATAM,NGUIDJILONE,NGUIDJILONE,1,559.0,CLASSE CM2 A
MATAM,NGUIDJILONE,NGUIDJILONE,2,569.0,CLASSE CM2 B
MATAM,NGUIDJILONE,NGUIDJILONE,3,563.0,CLASSE CM1 A
MATAM,NGUIDJILONE,NGUIDJILONE,4,560.0,CLASSE CM1 B
MATAM,NGUIDJILONE,NGUIDJILONE,5,533.0,CLASSE CE1 A
MATAM,NGUIDJILONE,NGUIDJILONE,6,329.0,ECOLE SADA NDIAYE CLASSE CE 1 B
MATAM,NGUIDJILONE,SOMONO,1,574.0,CLASSE DE CP
MATAM,NGUIDJILONE,SOMONO,2,27.0,ECOLE SOMONO CLASSE CM2
